Sagulung,3 × 4,Air Saja,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Rp.500.000 - Rp.750.000
Sekupang,4 × 4,Listrik dan Air,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Rp.1.751.000 - Rp.2.000.000
Batu Ampar,3 × 3,Listrik dan Air,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Rp.500.000 - Rp.750.000
Bengkong,3 × 3,Listrik dan Air,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,Rp.1.001.000 - Rp.1.250.000
Nongsa,3 × 4,Air Saja,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Rp.751.000 - Rp.1.000.000
Lubuk Baja,2 × 3,Listrik dan Air,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,Rp.500.000 - Rp.750.000
Nongsa,3 × 3,Air Saja,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Rp.500.000 - Rp.750.000
Lubuk Baja,3 × 4,Air Saja,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,Rp.1.751.000 - Rp.2.000.000
Bengkong,3 × 4,Listrik dan Air,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Rp.1.501.000 - Rp.1.750.000
Sekupang,3 × 4,Listrik dan Air,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Rp.1.251.000 - Rp.1.500.000
Sagulung,3 × 4,Air Saja,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,Rp.500.000 - Rp.750.000
Lubuk Baja,3 × 4,Listrik dan Air,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Rp.2.251.000 - Rp.2.500.000
Lubuk Baja,3 × 4,Air Saja,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,Rp.1.751.000 - Rp.2.000.000
Batam Kota,2 × 3,Listrik dan Air,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,Rp.500.000 - Rp.750.000
Bengkong,3 × 4,Listrik dan Air,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Rp.1.501.000 - Rp.1.750.000
Sekupang,3 × 3,Listrik dan Air,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Rp.1.501.000 - Rp.1.750.000
Sagulung,3 × 4,Listrik dan Air,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Rp.1.251.000 - Rp.1.500.000
Bengkong,3 × 3,Listrik dan Air,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,Rp.1.001.000 - Rp.1.250.000
Batam Kota,4 × 4,Listrik dan Air,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,Rp.1.751.000 - Rp.2.000.000
Lubuk Baja,2 × 3,Air Saja,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Rp.1.251.000 - Rp.1.500.000
Sekupang,2 × 3,Air Saja,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Rp.500.000 - Rp.750.000
Lubuk Baja,3 × 3,Listrik dan Air,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Rp.1.251.000 - Rp.1.500.000
Batam Kota,3 × 3,Listrik dan Air,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,Rp.500.000 - Rp.750.000
Sekupang,3 × 4,Listrik dan Air,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,Rp.500.000 - Rp.750.000
Sagulung,3 × 3,Listrik dan Air,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,Rp.500.000 - Rp.750.000
Lubuk Baja,3 × 3,Listrik dan Air,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Rp.500.000 - Rp.750.000
Sekupang,2 × 3,Air Saja,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Rp.500.000 - Rp.750.000
Batu Aji,4 × 4,Air Saja,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Rp.1.751.000 - Rp.2.000.000
Bengkong,3 × 3,Listrik dan Air,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Rp.500.000 - Rp.750.000
Batu Ampar,3 × 4,Listrik dan Air,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Rp.1.251.000 - Rp.1.500.000
Nongsa,4 × 4,Listrik dan Air,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Rp.1.251.000 - Rp.1.500.000
Batu Aji,3 × 3,Listrik dan Air,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Rp.500.000 - Rp.750.000
Lubuk Baja,3 × 4,Listrik dan Air,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Rp.1.501.000 - Rp.1.750.000
Bengkong,3 × 4,Listrik dan Air,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Rp.751.000 - Rp.1.000.000
Bengkong,4 × 4,Air Saja,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Rp.1.751.000 - Rp.2.000.000
Lubuk Baja,3 × 4,Listrik dan Air,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Rp.1.751.000 - Rp.2.000.000
Batam Kota,4 × 4,Air Saja,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Rp.2.001.000 - Rp.2.250.000
Batu Ampar,3 × 4,Listrik dan Air,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Rp.751.000 - Rp.1.000.000
Sagulung,3 × 4,Air Saja,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Rp.1.751.000 - Rp.2.000.000
Batu Ampar,3 × 4,Listrik dan Air,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Rp.1.251.000 - Rp.1.500.000
Batam Kota,3 × 4,Air Saja,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Rp.2.251.000 - Rp.2.500.000
Batu Aji,3 × 3,Air Saja,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,Rp.500.000 - Rp.750.000
Sekupang,3 × 4,Listrik dan Air,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Rp.1.751.000 - Rp.2.000.000
Batu Ampar,4 × 4,Listrik dan Air,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Rp.1.251.000 - Rp.1.500.000
Batam Kota,4 × 4,Listrik dan Air,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Rp.1.501.000 - Rp.1.750.000
Batam Kota,3 × 3,Listrik dan Air,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Rp.500.000 - Rp.750.000
Batu Ampar,3 × 3,Listrik dan Air,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Rp.500.000 - Rp.750.000
Lubuk Baja,3 × 4,Listrik dan Air,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Rp.751.000 - Rp.1.000.000
Bengkong,3 × 3,Listrik dan Air,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,Rp.1.001.000 - Rp.1.250.000
Batam Kota,4 × 4,Listrik dan Air,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Rp.1.501.000 - Rp.1.750.000
Lubuk Baja,3 × 4,Listrik dan Air,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Rp.2.251.000 - Rp.2.500.000
Sagulung,3 × 4,Listrik dan Air,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Rp.1.251.000 - Rp.1.500.000
Lubuk Baja,3 × 4,Air Saja,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Rp.1.251.000 - Rp.1.500.000
Sekupang,3 × 4,Listrik dan Air,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Rp.1.751.000 - Rp.2.000.000
Sekupang,2 × 3,Air Saja,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Rp.500.000 - Rp.750.000
Lubuk Baja,3 × 3,Air Saja,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Rp.1.501.000 - Rp.1.750.000
Lubuk Baja,3 × 4,Air Saja,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Rp.1.251.000 - Rp.1.500.000
Lubuk Baja,2 × 3,Air Saja,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Rp.1.251.000 - Rp.1.500.000
Batu Aji,3 × 3,Listrik dan Air,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,Rp.500.000 - Rp.750.000
Lubuk Baja,3 × 4,Listrik dan Air,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Rp.1.751.000 - Rp.2.000.000
Bengkong,3 × 3,Listrik dan Air,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,Rp.1.251.000 - Rp.1.500.000
Sekupang,4 × 4,Listrik dan Air,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,Rp.500.000 - Rp.750.000
Lubuk Baja,4 × 4,Air Saja,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Rp.2.251.000 - Rp.2.500.000
Bengkong,3 × 3,Listrik dan Air,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,Rp.1.251.000 - Rp.1.500.000
Sekupang,3 × 3,Listrik dan Air,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,Rp.500.000 - Rp.750.000
Batam Kota,3 × 4,Listrik dan Air,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Rp.1.251.000 - Rp.1.500.000
Lubuk Baja,3 × 4,Listrik dan Air,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Rp.1.751.000 - Rp.2.000.000
Bengkong,3 × 4,Listrik dan Air,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Rp.751.000 - Rp.1.000.000
Bengkong,3 × 4,Listrik dan Air,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Rp.1.251.000 - Rp.1.500.000
Lubuk Baja,3 × 3,Listrik dan Air,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,Rp.751.000 - Rp.1.000.000
Batu Ampar,3 × 3,Listrik dan Air,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Rp.751.000 - Rp.1.000.000
Nongsa,2 × 3,Listrik dan Air,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Rp.500.000 - Rp.750.000
Sekupang,4 × 4,Listrik dan Air,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Rp.1.751.000 - Rp.2.000.000
Batam Kota,4 × 4,Air Saja,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Rp.2.251.000 - Rp.2.500.000
Batam Kota,4 × 4,Air Saja,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Rp.2.001.000 - Rp.2.250.000
Bengkong,3 × 4,Listrik dan Air,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Rp.1.251.000 - Rp.1.500.000
Sekupang,3 × 3,Listrik dan Air,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,Rp.500.000 - Rp.750.000
Batam Kota,3 × 4,Air Saja,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Rp.1.001.000 - Rp.1.250.000
Sekupang,2 × 3,Listrik dan Air,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,Rp.500.000 - Rp.750.000
Nongsa,3 × 3,Air Saja,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Rp.1.251.000 - Rp.1.500.000
Sagulung,4 × 4,Listrik dan Air,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,Rp.751.000 - Rp.1.000.000
Lubuk Baja,3 × 3,Listrik dan Air,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,Rp.751.000 - Rp.1.000.000
Batu Aji,3 × 4,Listrik dan Air,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Rp.500.000 - Rp.750.000
Sagulung,3 × 4,Listrik dan Air,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Rp.500.000 - Rp.750.000
Lubuk Baja,2 × 3,Listrik dan Air,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,Rp.500.000 - Rp.750.000
Batu Aji,3 × 3,Listrik dan Air,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Rp.500.000 - Rp.750.000
Sekupang,3 × 4,Listrik dan Air,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,Rp.500.000 - Rp.750.000
Batam Kota,3 × 4,Listrik dan Air,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Rp.1.501.000 - Rp.1.750.000
Batam Kota,3 × 4,Listrik dan Air,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Rp.1.251.000 - Rp.1.500.000
Lubuk Baja,2 × 3,Listrik dan Air,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Rp.500.000 - Rp.750.000
Batam Kota,4 × 4,Air Saja,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Rp.1.751.000 - Rp.2.000.000
Sekupang,3 × 4,Air Saja,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Rp.1.251.000 - Rp.1.500.000
Lubuk Baja,3 × 4,Listrik dan Air,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Rp.500.000 - Rp.750.000
Sekupang,4 × 4,Listrik dan Air,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Rp.1.751.000 - Rp.2.000.000
Sagulung,4 × 4,Listrik dan Air,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,Rp.751.000 - Rp.1.000.000
Batu Aji,3 × 4,Air Saja,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Rp.1.751.000 - Rp.2.000.000
Bengkong,3 × 3,Listrik dan Air,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Rp.500.000 - Rp.750.000
Sekupang,4 × 4,Listrik dan Air,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,Rp.751.000 - Rp.1.000.000
Lubuk Baja,4 × 4,Listrik dan Air,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Rp.2.251.000 - Rp.2.500.000
Batam Kota,3 × 4,Listrik dan Air,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Rp.1.501.000 - Rp.1.750.000
Batu Aji,3 × 4,Air Saja,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Rp.1.751.000 - Rp.2.000.000
Sagulung,3 × 4,Listrik dan Air,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,Rp.1.001.000 - Rp.1.250.000
Sagulung,4 × 4,Listrik dan Air,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,Rp.751.000 - Rp.1.000.000
Sagulung,3 × 4,Listrik dan Air,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Rp.500.000 - Rp.750.000
Batam Kota,3 × 4,Listrik dan Air,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,Rp.500.000 - Rp.750.000
Lubuk Baja,3 × 3,Listrik dan Air,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Rp.1.251.000 - Rp.1.500.000
Lubuk Baja,3 × 4,Listrik dan Air,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Rp.751.000 - Rp.1.000.000
Bengkong,3 × 4,Listrik dan Air,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Rp.1.501.000 - Rp.1.750.000
Batam Kota,2 × 3,Listrik dan Air,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,Rp.500.000 - Rp.750.000
Sekupang,3 × 4,Listrik dan Air,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Rp.1.251.000 - Rp.1.500.000
Bengkong,3 × 3,Listrik dan Air,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Rp.500.000 - Rp.750.000
Batam Kota,3 × 4,Listrik dan Air,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Rp.1.501.000 - Rp.1.750.000
Lubuk Baja,4 × 4,Listrik dan Air,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Rp.2.251.000 - Rp.2.500.000
Nongsa,4 × 4,Listrik dan Air,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,Rp.500.000 - Rp.750.000
Lubuk Baja,2 × 3,Listrik dan Air,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,Rp.500.000 - Rp.750.000
Lubuk Baja,3 × 4,Listrik dan Air,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Rp.1.001.000 - Rp.1.250.000
Batu Ampar,3 × 3,Listrik dan Air,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Rp.751.000 - Rp.1.000.000
Batam Kota,3 × 4,Air Saja,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Rp.2.251.000 - Rp.2.500.000
Batu Ampar,3 × 4,Listrik dan Air,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Rp.1.251.000 - Rp.1.500.000
Lubuk Baja,3 × 3,Air Saja,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Rp.1.251.000 - Rp.1.500.000
Batu Ampar,3 × 4,Listrik dan Air,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Rp.751.000 - Rp.1.000.000
Batam Kota,3 × 3,Listrik dan Air,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,Rp.500.000 - Rp.750.000
Sagulung,3 × 3,Air Saja,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Rp.751.000 - Rp.1.000.000
Batam Kota,4 × 4,Air Saja,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Rp.1.751.000 - Rp.2.000.000
Sekupang,3 × 3,Listrik dan Air,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,Rp.500.000 - Rp.750.000
Batam Kota,4 × 4,Listrik dan Air,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,Rp.1.751.000 - Rp.2.000.000
Lubuk Baja,3 × 3,Air Saja,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Rp.1.501.000 - Rp.1.750.000
Batam Kota,4 × 4,Air Saja,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Rp.1.751.000 - Rp.2.000.000
Nongsa,2 × 3,Listrik dan Air,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Rp.500.000 - Rp.750.000
Nongsa,3 × 4,Air Saja,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Rp.1.001.000 - Rp.1.250.000
Lubuk Baja,2 × 3,Air Saja,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Rp.1.251.000 - Rp.1.500.000
Sekupang,3 × 4,Listrik dan Air,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,Rp.500.000 - Rp.750.000
Batam Kota,2 × 3,Listrik dan Air,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,Rp.500.000 - Rp.750.000
Nongsa,4 × 4,Listrik dan Air,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,Rp.500.000 - Rp.750.000
Lubuk Baja,4 × 4,Air Saja,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Rp.2.251.000 - Rp.2.500.000
Batu Aji,3 × 4,Air Saja,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Rp.1.751.000 - Rp.2.000.000
Bengkong,3 × 4,Listrik dan Air,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Rp.751.000 - Rp.1.000.000
Lubuk Baja,2 × 3,Listrik dan Air,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Rp.500.000 - Rp.750.000
